,Account_Name,Opportunity_Name,Total_Amount,diferencia_en_dias,Quote_Expiry_DOY,Planned_Delivery_End_DOY,Target
2959,859,7871,259200.0,17,322.0,341.0,1
2960,859,7872,636575.0,17,322.0,350.0,1
2961,299,5872,15751417.5,603,,271.0,0
2962,1220,4819,85757.5,16,352.0,337.0,1
2963,971,2912,5909.4,96,335.0,323.0,1
2964,1522,9344,1801850.4,560,20.0,90.0,0
2965,419,3633,2092500.0,24,353.0,86.0,0
2966,995,4071,0.0,102,366.0,65.0,0
2967,771,6526,426000.0,16,326.0,330.0,1
2968,771,7057,1602600.0,16,326.0,329.0,1
2969,771,5451,476600.0,16,326.0,333.0,1
2970,771,6312,1576400.0,16,326.0,334.0,1
2971,450,6262,3255040.0,16,327.0,334.0,1
2972,991,3349,4101230.0,203,356.0,334.0,0
2973,318,2504,22512.0,567,354.0,358.0,1
2974,1075,4457,22400.0,15,335.0,340.0,1
2975,764,3677,286003.2,567,,90.0,0
2976,582,681,5510.4,15,354.0,330.0,1
2977,873,6571,0.0,104,91.0,144.0,0
2978,1151,4693,74812.5,198,273.0,151.0,0
2979,990,4054,93450.0,13,327.0,330.0,1
2980,1220,3199,265761.88,212,48.0,243.0,0
2981,411,877,1899906.9,654,366.0,365.0,0
2982,450,641,2219640.0,12,327.0,32.0,1
2983,1560,8610,22302.0,12,366.0,366.0,1
2984,450,1661,3066525.0,197,158.0,180.0,1
2985,1477,5906,380612.4,12,366.0,366.0,1
2986,362,9764,130299.85,226,366.0,350.0,1
2987,862,9273,193450.0,220,,151.0,0
2988,1000,9133,3649881.38,17,336.0,27.0,0
2989,1190,1816,91455.0,12,328.0,330.0,1
2990,708,1233,6300.0,212,330.0,335.0,1
2991,555,873,109725.0,11,366.0,365.0,1
2992,555,876,109725.0,11,366.0,358.0,1
2993,555,874,109725.0,11,366.0,358.0,1
2994,555,875,109725.0,11,366.0,358.0,1
2995,1309,5291,445104.45,101,335.0,24.0,1
2996,1065,176,45607600.0,29,355.0,181.0,0
2997,1270,8982,84277.5,11,358.0,337.0,1
2998,982,3935,173053.13,11,337.0,344.0,1
2999,937,9217,260820.0,79,358.0,139.0,0
3000,402,372,955206.0,82,,135.0,0
3001,856,1786,154575.0,49,335.0,340.0,1
3002,15,6555,3449784.38,49,342.0,47.0,0
3003,971,2913,74932.2,90,337.0,335.0,1
3004,1481,5956,755250.0,10,364.0,55.0,1
3005,859,7874,468400.0,10,330.0,331.0,1
3006,183,7532,46852400.0,10,360.0,27.0,1
3007,859,7877,232960.0,10,366.0,333.0,1
3008,1301,564,3039063.3,71,364.0,74.0,0
3009,1054,2479,3420.0,10,363.0,335.0,1
3010,1580,9694,574758.5,15,342.0,45.0,0
3011,1301,4672,284620.0,111,81.0,41.0,0
3012,62,6783,351562.5,9,365.0,364.0,0
3013,526,2313,88777.5,40,360.0,9.0,0
3014,1192,2302,147300.0,9,330.0,348.0,1
3015,706,8787,79800.0,217,181.0,192.0,1
3016,859,7876,2798520.0,6,366.0,340.0,1
3017,859,7878,663000.0,6,366.0,334.0,1
3018,859,7879,9100000.0,6,366.0,363.0,1
3019,771,2053,640000.0,6,333.0,335.0,1
3020,450,2227,1752300.0,6,334.0,26.0,1
3021,450,2237,1752300.0,6,334.0,16.0,1
3022,62,6781,78975.0,6,337.0,347.0,1
3023,746,1444,822039.75,77,90.0,90.0,0
3024,418,4437,1092000.0,42,349.0,47.0,0
3025,362,9773,162046.5,220,366.0,366.0,1
3026,362,9748,104781.6,220,366.0,366.0,1
3027,362,9755,114529.8,220,366.0,366.0,1
3028,362,9737,57264.9,220,366.0,366.0,0
3029,1204,4917,390048.75,543,350.0,67.0,0
3030,362,9771,159667.2,220,366.0,,1
3031,394,7076,85349.25,5,363.0,334.0,1
3032,971,2914,2646.0,85,337.0,336.0,1
3033,1135,1146,15214.5,5,363.0,337.0,1
3034,69,6841,40248.0,5,1.0,355.0,1
3035,814,1715,37265.63,15,351.0,365.0,0
3036,862,1840,81851.88,63,60.0,48.0,1
3037,1104,100,820820.0,189,184.0,282.0,0
3038,1476,5765,2279200.0,65,356.0,75.0,0
3039,694,4706,22960.0,6,4.0,365.0,1
3040,450,7652,913425.0,27,362.0,361.0,1
3041,450,611,474500.0,22,357.0,12.0,1
3042,450,5984,948480.0,4,336.0,355.0,1
3043,1336,8511,94080.0,3,366.0,62.0,1
3044,1336,8504,94080.0,266,366.0,20.0,1
3045,1336,8506,94080.0,3,1.0,34.0,1
3046,1336,8505,94080.0,3,366.0,34.0,1
3047,465,7530,10849573.8,405,,299.0,0
3048,1147,6267,523138680.0,315,,89.0,0
3049,69,6894,0.0,124,19.0,151.0,0
3050,529,342,429828.0,382,,216.0,0
3051,529,339,214914.0,382,,237.0,0
3052,1583,6286,202405980.0,315,19.0,89.0,0
3053,895,5473,660005280.0,406,181.0,151.0,0
3054,1368,6196,919992410.0,315,364.0,363.0,0
3055,460,6041,2015832.0,82,19.0,90.0,0
3056,460,6616,1007832.0,116,,212.0,0
3057,1583,6285,36374040.0,503,,180.0,0
3058,512,8641,5727.98,55,1.0,13.0,1
3059,1336,8508,94080.0,3,366.0,48.0,1
3060,1336,8507,94080.0,3,366.0,48.0,1
3061,1336,8509,94080.0,3,366.0,55.0,1
3062,1336,8510,94080.0,3,1.0,62.0,1
3063,1336,8512,94080.0,3,366.0,76.0,1
3064,1336,8503,94080.0,3,366.0,76.0,1
3065,1398,1642,1801800.0,13,343.0,34.0,0
3066,707,1358,87220.0,34,1.0,9.0,1
3067,36,6662,11349800.0,62,93.0,363.0,0
3068,708,1234,12600.0,203,365.0,342.0,1
3069,971,2915,3025.05,82,344.0,341.0,1
3070,767,1248,10092826.8,101,358.0,275.0,0
3071,1336,5400,379735.9,507,184.0,157.0,0
3072,1336,5402,1139971.5,481,184.0,165.0,0
3073,1336,5401,9878480.0,481,91.0,304.0,0
3074,1499,6003,0.0,404,,243.0,0
3075,462,494,8399930.7,315,19.0,117.0,0
3076,1098,4509,0.0,96,18.0,145.0,0
3077,362,9762,117810.0,216,366.0,366.0,1
3078,317,9331,601160.0,33,10.0,79.0,0
3079,971,2878,233210.25,81,365.0,34.0,0
3080,997,4077,1521107.7,17,31.0,31.0,0
3081,971,2918,69720.0,81,365.0,351.0,1
3082,1488,3297,59690.4,0,366.0,366.0,1
3083,1230,5059,74620.0,0,366.0,366.0,1
3084,707,7515,2116800.0,269,,363.0,0
3085,1476,5762,740740.0,38,12.0,53.0,1
3086,582,6388,554778.0,9,,146.0,0
3087,1000,7521,7201350.0,203,34.0,363.0,0
3088,1000,7529,10725000.0,184,34.0,363.0,0
3089,97,6977,8746500.0,550,365.0,365.0,0
3090,247,6987,12944820.0,66,,365.0,0
3091,264,6959,783900.0,66,,365.0,0
3092,946,6996,783900.0,66,,365.0,0
3093,997,7007,6838020.0,66,,365.0,0
3094,1010,7017,11317305.0,66,,365.0,0
3095,1035,7037,8955900.0,66,,365.0,0
3096,971,2919,6472.2,78,365.0,343.0,1
3097,1075,7058,400140.0,66,,365.0,0
3098,1090,7068,452250.0,66,,365.0,0
3099,1094,7079,195975.0,66,,365.0,0
3100,1106,7086,7221600.0,66,,365.0,0
3101,1114,7095,7221600.0,66,,365.0,0
3102,1026,7027,2912825.0,66,,365.0,0
3103,1163,7103,1516200.0,623,,365.0,0
3104,1175,7114,1130625.0,66,,365.0,0
3105,971,2916,3376.8,78,364.0,347.0,1
3106,1179,7125,402000.0,66,365.0,365.0,0
3107,1265,7143,2218705.0,66,,365.0,0
3108,1298,7154,685440.0,66,,365.0,0
3109,1299,7162,5535200.0,66,,365.0,0
3110,1317,7175,1568000.0,66,,365.0,0
3111,1352,7183,3378750.0,66,,365.0,0
3112,1385,7194,1758750.0,66,,365.0,0
3113,387,7203,783900.0,66,,365.0,0
3114,1422,7212,3060000.0,66,,365.0,0
3115,1186,7503,7344000.0,66,,365.0,0
3116,1465,7218,3351450.0,66,,365.0,0
3117,1525,7230,5032000.0,400,,365.0,0
3118,859,7881,2912000.0,0,366.0,6.0,1
3119,1058,4303,36540.0,50,366.0,31.0,1
3120,771,6101,382800.0,1,342.0,344.0,1
3121,771,6437,461200.0,1,342.0,362.0,1
3122,333,5590,21863609.5,101,366.0,273.0,0
3123,1131,658,400400.0,639,31.0,90.0,0
3124,1131,1157,28000.0,639,59.0,90.0,0
3125,1368,7937,10202500.0,58,31.0,7.0,1
3126,1131,659,399840.0,639,90.0,151.0,0
3127,1368,7938,10202500.0,0,31.0,9.0,1
3128,45,6667,675481.6,0,342.0,358.0,1
3129,1284,5645,15984000.0,209,,363.0,0
3130,1109,4538,17481750.0,211,,356.0,0
3131,936,1797,2161170.0,556,54.0,271.0,0
3132,1311,4714,15501240.0,297,,212.0,0
3133,1357,4817,13437.5,0,5.0,351.0,1
3134,1220,357,1151150.0,7,,365.0,0
3135,1573,7239,2602950.0,66,,365.0,0
3136,1239,4895,75930.0,37,16.0,365.0,1
3137,1599,7246,364000.0,65,,365.0,0
3138,1321,7255,9309200.0,65,,365.0,0
3139,63,7278,1145700.0,65,,365.0,0
3140,33,7262,956080.0,65,,365.0,0
3141,36,7268,11031550.0,65,,365.0,0
3142,79,7282,1849260.0,65,,365.0,0
3143,87,7285,4284000.0,65,,365.0,0
3144,143,7298,7522500.0,65,,365.0,0
3145,155,7308,1103155.0,65,,365.0,0
3146,414,4524,866224.8,198,6.0,167.0,0
3147,176,7318,568480.0,65,,365.0,0
3148,414,5659,742845.6,198,6.0,104.0,0
3149,1304,5243,26600.0,78,54.0,75.0,1
3150,1304,5247,65550.0,135,90.0,104.0,0
3151,542,891,1897068.75,36,351.0,47.0,0
3152,1190,1501,780780.0,57,47.0,324.0,0
3153,989,4057,109931.25,41,24.0,18.0,1
3154,394,7512,3073380.0,65,,365.0,0
3155,247,3409,1235064.6,213,90.0,140.0,1
3156,971,2917,28491.75,77,365.0,340.0,1
3157,555,407,167706.0,1,366.0,6.0,1
3158,1336,5406,376320.0,476,32.0,31.0,0
3159,1336,5403,455700.0,476,32.0,59.0,0
3160,1336,5407,470400.0,476,32.0,90.0,0
3161,555,764,548625.0,404,40.0,90.0,0
3162,555,760,782040.0,404,,59.0,0
3163,555,768,1149120.0,404,,31.0,0
3164,388,296,768320.0,372,90.0,31.0,0
3165,388,295,768320.0,372,90.0,52.0,0
3166,388,297,768320.0,372,90.0,90.0,0
3167,1334,5353,20991.6,73,90.0,31.0,0
3168,971,2920,3024.0,76,365.0,344.0,1
3169,971,8326,11289.6,76,365.0,344.0,1
3170,971,2921,3095.4,76,365.0,344.0,1
3171,971,8328,2688.0,76,365.0,344.0,1
3172,971,8327,2954.7,76,365.0,344.0,1
3173,507,4095,5005261.8,224,,181.0,0
3174,507,4128,3960986.4,224,,272.0,0
3175,997,4078,668325.0,29,366.0,90.0,0
3176,16,1891,11400760.0,216,185.0,334.0,0
3177,555,761,219520.0,403,31.0,31.0,0
3178,555,757,439040.0,403,31.0,59.0,0
3179,555,765,658560.0,403,31.0,90.0,0
3180,555,767,567840.0,403,71.0,90.0,0
3181,555,763,567840.0,403,71.0,31.0,0
3182,555,759,567840.0,403,,59.0,0
3183,555,762,256132.8,403,,31.0,0
3184,555,758,346684.8,403,,59.0,0
3185,555,766,520027.2,403,,90.0,0
3186,75,53,23400.0,49,366.0,31.0,0
3187,859,7883,2695000.0,0,366.0,16.0,1
3188,859,7884,2633400.0,0,366.0,31.0,1
3189,859,7885,1552320.0,0,366.0,352.0,1
3190,1249,2316,42525.0,81,90.0,114.0,0
3191,1277,4904,19394364.0,32,363.0,179.0,0
3192,1268,3247,76899.38,35,350.0,30.0,0
3193,241,4408,77220.0,1,344.0,348.0,1
3194,1268,3248,225843.75,5,350.0,365.0,1
3195,437,968,82215.0,110,89.0,114.0,0
3196,1193,2080,75075.0,97,31.0,81.0,1
3197,1193,2089,73125.0,108,37.0,110.0,1
3198,1321,6624,1991060.4,26,31.0,55.0,0
3199,971,2924,19756.8,75,365.0,347.0,1
3200,971,2923,40682.25,75,347.0,347.0,1
3201,859,7887,385000.0,0,366.0,20.0,1
3202,859,7888,770000.0,0,366.0,51.0,1
3203,859,7889,677600.0,0,90.0,79.0,1
3204,912,2193,352800.0,89,90.0,90.0,1
3205,912,2196,176400.0,89,90.0,90.0,1
3206,933,1081,193144.14,290,90.0,365.0,0
3207,1116,602,52185.0,623,90.0,273.0,0
3208,1116,4168,191100.0,350,110.0,212.0,0
3209,1050,4,19600.0,360,349.0,304.0,0
3210,1116,6598,393120.0,297,,298.0,0
3211,91,7294,1407900.0,349,365.0,363.0,0
3212,1284,4090,9720360.0,31,20.0,20.0,0
3213,1398,7549,9240000.0,180,343.0,352.0,0
3214,362,9752,106444.8,209,366.0,366.0,1
3215,362,9751,106444.8,209,366.0,366.0,1
3216,603,1001,42742.5,0,8.0,351.0,1
3217,1304,7170,541500.0,349,365.0,365.0,0
3218,990,3978,273780.0,31,364.0,54.0,0
3219,201,7572,3751413.75,2,90.0,90.0,0
3220,39,7145,5598.6,20,11.0,351.0,1
3221,195,7339,1735300.0,62,,365.0,0
3222,201,7348,13640800.0,62,,365.0,0
3223,191,7329,3517500.0,62,,365.0,0
3224,271,7356,2850850.0,62,,365.0,0
3225,306,7376,3643795.0,62,,365.0,0
3226,280,7365,2472300.0,74,,365.0,0
3227,355,7393,20944000.0,62,,365.0,0
3228,79,6960,6875.0,2,366.0,354.0,1
3229,787,8643,109260.0,46,366.0,18.0,1
3230,687,8642,15052.8,2,366.0,351.0,1
3231,555,8699,100100.0,2,366.0,4.0,1
3232,555,8700,100100.0,2,366.0,4.0,1
3233,555,8702,100100.0,6,366.0,4.0,0
3234,555,8701,91000.0,75,366.0,4.0,1
3235,388,150,117600.0,2,90.0,72.0,1
3236,388,315,117600.0,2,90.0,65.0,1
3237,388,139,117600.0,2,59.0,46.0,1
3238,388,145,117600.0,2,90.0,72.0,1
3239,388,141,117600.0,2,90.0,65.0,1
3240,388,146,117600.0,2,90.0,79.0,1
3241,388,140,117600.0,2,59.0,46.0,1
3242,388,142,117600.0,2,90.0,65.0,1
3243,388,147,117600.0,2,90.0,79.0,1
3244,388,144,117600.0,2,11.0,72.0,1
3245,859,7929,752640.0,37,90.0,27.0,0
3246,69,6856,905520.0,64,61.0,90.0,1
3247,1368,5554,31424250.0,32,90.0,90.0,0
3248,1481,5934,551475.0,71,11.0,58.0,0
3249,906,7361,50400000.0,3,350.0,31.0,1
3250,38,7391,7791075.0,70,348.0,69.0,1
3251,69,6883,161595.0,196,,181.0,1
3252,69,6880,294000.0,282,,272.0,1
3253,69,6885,299565.0,357,,363.0,1
3254,859,1807,143071.5,298,26.0,31.0,0
3255,803,8957,32625.0,100,366.0,365.0,1
3256,859,1811,233160.0,394,,89.0,0
3257,859,1813,1471011.85,270,,365.0,0
3258,1368,5549,12931225.0,112,,181.0,0
3259,1368,8655,10150000.0,336,,264.0,1
3260,1368,5550,12180000.0,310,,365.0,0
3261,460,475,258300.0,318,20.0,181.0,0
3262,460,476,58000.0,318,86.0,273.0,0
3263,460,477,116.0,648,86.0,365.0,0
3264,1481,5935,1577475.0,133,,181.0,1
3265,1192,5103,112.0,648,20.0,181.0,0
3266,1192,5104,114.8,648,20.0,273.0,0
3267,859,7890,564480.0,0,90.0,356.0,1
3268,1192,5105,116.85,648,20.0,365.0,0
3269,529,690,2068.8,371,,365.0,0
3270,1014,7734,3974400.0,598,,4.0,0
3271,450,1205,28173.6,318,20.0,181.0,0
3272,450,1206,11787.5,318,86.0,273.0,0
3273,450,1207,82752.0,363,,365.0,0
3274,859,7891,9100000.0,0,366.0,31.0,1
3275,1192,4954,22638000.0,3,350.0,31.0,1
3276,771,6435,1101400.0,1,348.0,356.0,1
3277,283,8746,2275.0,1,366.0,366.0,1
3278,91,7020,52796.25,94,83.0,102.0,0
3279,334,7387,2521440.0,60,,365.0,0
3280,390,7395,1859250.0,60,,365.0,0
3281,464,7401,9307500.0,60,,365.0,0
3282,487,7412,2692800.0,60,,365.0,0
3283,536,7421,917062.5,60,,365.0,0
3284,615,7427,4403000.0,60,,365.0,0
3285,633,7435,7703325.0,60,,365.0,0
3286,637,7442,763800.0,60,,365.0,0
3287,643,7451,1859250.0,60,,365.0,0
3288,708,7460,922545.0,193,,365.0,0
3289,751,7463,1115550.0,60,,365.0,0
3290,784,7470,2094750.0,60,,365.0,0
3291,791,7476,1792000.0,60,,365.0,0
3292,821,7486,4284000.0,60,,365.0,0
3293,827,7495,7099200.0,60,,365.0,0
3294,1209,2293,36120.0,10,11.0,11.0,0
3295,663,7622,72675.0,94,351.0,365.0,0
3296,1193,7565,856040.0,261,,365.0,0
3297,663,7621,72675.0,94,351.0,16.0,0
3298,872,2699,271320.0,31,14.0,120.0,0
3299,1123,9006,9720118.8,582,21.0,181.0,0
3300,1123,2619,2413605.6,582,21.0,181.0,0
3301,1123,2620,2413605.6,582,21.0,181.0,0
3302,1465,5853,17772.3,101,12.0,60.0,1
3303,1465,5854,13345.5,1,12.0,349.0,1
3304,1465,5855,33110.0,1,12.0,356.0,1
3305,69,6851,96448300.0,56,13.0,361.0,1
3306,69,6846,493920.0,85,13.0,361.0,1
3307,69,6887,94910400.0,56,19.0,361.0,1
3308,413,8615,51480.25,632,366.0,366.0,1
3309,1131,8962,78678.6,161,366.0,107.0,1
3310,1614,8947,94640.0,1,13.0,366.0,1
3311,1560,8612,14280.0,1,366.0,366.0,1
3312,1560,8611,19841.55,1,366.0,366.0,1
3313,1582,2748,155420160.0,161,363.0,272.0,1
3314,1582,5336,9578120.0,562,363.0,218.0,1
3315,719,4728,97020.0,72,62.0,104.0,0
3316,713,1287,0.0,269,181.0,97.0,0
3317,713,1288,221972.25,269,272.0,272.0,0
3318,713,1289,221972.25,269,363.0,359.0,0
3319,1540,6037,485100.0,73,34.0,89.0,0
3320,124,7266,30004800.0,28,365.0,86.0,0
3321,124,7267,21991200.0,188,365.0,173.0,0
3322,124,7269,167819.4,269,365.0,272.0,0
3323,124,7270,167819.4,269,365.0,362.0,0
3324,895,4329,673200.0,286,363.0,304.0,1
3325,895,7636,11970000.0,441,363.0,60.0,0
3326,269,8876,78568.56,55,31.0,62.0,1
3327,1284,5160,3396600.0,108,62.0,181.0,0
3328,299,3161,168538.5,576,167.0,258.0,0
3329,694,8577,22960.0,35,12.0,366.0,1
3330,1026,4274,34860.0,28,31.0,9.0,0
3331,694,8578,2579.85,0,12.0,351.0,1
3332,450,3046,4742400.0,146,350.0,151.0,0
3333,450,3057,4742400.0,146,350.0,151.0,0
3334,450,3068,5335200.0,190,350.0,212.0,0
3335,450,3079,5335200.0,190,350.0,212.0,0
3336,450,3090,4742400.0,190,350.0,212.0,0
3337,450,3101,4742400.0,107,350.0,122.0,0
3338,450,3112,4742400.0,107,350.0,122.0,0
3339,450,3154,2371200.0,148,350.0,151.0,0
3340,450,3124,1185600.0,148,350.0,212.0,0
3341,450,3145,741000.0,146,350.0,118.0,0
3342,450,3135,4742400.0,148,350.0,151.0,0
3343,62,6788,82950.0,1,354.0,365.0,1
3344,1220,5032,159468.75,1,14.0,27.0,1
3345,982,3933,77765.63,40,53.0,31.0,1
3346,280,8905,1875706.88,69,366.0,118.0,0
3347,388,313,53550.0,15,366.0,358.0,1
3348,292,8973,161844.38,89,9.0,67.0,0
3349,1220,3209,853875.0,263,209.0,349.0,0
3350,1074,4454,161844.38,91,11.0,62.0,0
3351,1242,5096,2256408.0,25,18.0,207.0,0
3352,292,7558,5320000.0,193,151.0,363.0,0
3353,960,4093,28297500.0,104,,363.0,0
3354,279,8901,5370358.0,174,6.0,356.0,0
3355,884,1982,11550000.0,195,13.0,363.0,0
3356,614,8990,63140.0,25,15.0,20.0,1
3357,1593,5601,1076814.0,342,15.0,182.0,0
3358,582,6223,18816.0,0,15.0,358.0,1
3359,708,1235,6300.0,189,365.0,356.0,1
3360,143,7325,6575083.2,61,91.0,202.0,0
3361,555,8705,107730.0,69,31.0,12.0,1
3362,555,8704,94500.0,69,31.0,3.0,1
3363,1095,665,5880000.0,203,90.0,272.0,1
3364,1095,4497,0.0,367,181.0,181.0,0
3365,1095,4498,19891200.0,367,90.0,272.0,0
3366,1095,4499,569954.4,367,363.0,363.0,0
3367,661,7643,48672000.0,123,181.0,170.0,1
3368,1085,1423,96096000.0,103,120.0,181.0,0
3369,1085,4485,389914.2,193,272.0,272.0,0
3370,1085,4486,379916.4,266,,363.0,0
3371,177,7458,24861120.0,89,181.0,181.0,0
3372,177,1347,53592000.0,180,272.0,195.0,1
3373,177,7459,369970.4,266,19.0,363.0,0
3374,377,6990,118285200.0,644,,274.0,0
3375,377,8794,83536920.0,399,151.0,113.0,1
3376,859,7893,356160.0,0,90.0,20.0,1
3377,146,7330,950007.6,74,25.0,81.0,0
3378,146,7331,950007.6,129,25.0,172.0,0
3379,555,8703,94500.0,12,31.0,358.0,1
3380,146,7332,900007.2,304,25.0,263.0,0
3381,146,7333,900007.2,304,25.0,354.0,0
3382,1098,4507,0.0,189,20.0,89.0,0
3383,1098,4510,13530106.6,189,18.0,243.0,0
3384,1481,5811,83790.0,4,18.0,31.0,1
3385,69,6849,576240.0,3,18.0,34.0,1
3386,971,2926,2954.7,67,365.0,357.0,1
3387,971,8329,22226.4,67,365.0,37.0,0
3388,1187,4894,369408.0,122,89.0,118.0,0
3389,1543,6207,189995.0,23,31.0,33.0,0
3390,62,6784,389025.0,23,10.0,51.0,0
3391,319,2389,721791.0,156,31.0,31.0,1
3392,279,36,81900.0,44,12.0,27.0,1
3393,862,7600,33513.75,4,365.0,13.0,1
3394,708,1240,85260.0,334,103.0,93.0,1
3395,1133,2489,5359.2,332,90.0,108.0,1
3396,760,2525,514080.0,332,90.0,114.0,1
3397,1487,8609,6000.0,332,90.0,177.0,0
3398,981,2528,1725646.88,332,90.0,212.0,0
3399,450,3552,679820.0,332,75.0,80.0,1
3400,1279,2461,34000.0,332,146.0,209.0,0
3401,241,4343,78637.5,332,76.0,76.0,1
3402,859,8014,677600.0,332,118.0,84.0,1
3403,437,2337,79800.0,332,103.0,90.0,1
3404,122,7242,57140.63,332,76.0,81.0,1
3405,1220,5029,164362.5,332,81.0,118.0,1
3406,383,6116,161790.0,562,90.0,160.0,1
3407,507,4092,43201512.0,331,,212.0,0
3408,922,2333,1403600.0,331,,273.0,0
3409,971,2962,63617.4,331,96.0,139.0,1
3410,971,2961,28140.0,331,96.0,132.0,1
3411,759,5834,359856.0,331,118.0,135.0,1
3412,1072,3829,3598560.0,331,135.0,216.0,1
3413,362,9728,553302.75,331,90.0,82.0,1
3414,362,9770,155232.0,331,90.0,79.0,1
3415,122,7244,106397.5,331,201.0,163.0,0
3416,1116,8325,2921.25,331,103.0,107.0,1
3417,1351,2364,870000.0,490,293.0,47.0,1
3418,856,1963,80718.75,331,76.0,87.0,1
3419,1304,5249,187590.0,331,135.0,174.0,0
3420,982,3869,409500.0,331,104.0,104.0,1
3421,1301,7324,216600.0,331,,118.0,1
3422,279,64,83362.5,331,81.0,104.0,1
3423,862,1855,81461.25,331,76.0,83.0,1
3424,888,6266,5376.0,331,104.0,90.0,0
3425,334,9655,925538.4,330,103.0,289.0,1
3426,299,4470,20475.0,485,104.0,237.0,0
3427,394,8562,15828.75,330,,74.0,1
3428,334,6071,697010.4,330,104.0,205.0,1
3429,437,2107,79800.0,330,,101.0,0
3430,971,8791,268312.5,330,,181.0,0
3431,659,2653,24535612.5,330,104.0,273.0,0
3432,211,5874,34000578.0,460,,334.0,0
3433,211,6982,10200408.0,460,,334.0,0
3434,388,186,105840.0,330,181.0,111.0,1
3435,388,185,105840.0,330,181.0,90.0,1
3436,388,188,105840.0,330,181.0,106.0,1
3437,388,184,105840.0,330,181.0,151.0,1
3438,555,416,2273949.3,330,90.0,120.0,1
3439,555,411,1082410.0,330,90.0,191.0,1
3440,555,415,1298464.3,330,90.0,191.0,1
3441,555,413,3440056.9,330,90.0,90.0,1
3442,555,412,366835.0,330,90.0,90.0,1
3443,555,417,1162817.6,330,90.0,191.0,1
3444,555,414,547785.0,330,90.0,191.0,1
3445,1279,8416,68220.0,330,89.0,89.0,0
3446,1414,5747,393822.0,330,,90.0,0
3447,1227,5055,382504.95,330,273.0,365.0,0
3448,1190,1551,67925.0,330,151.0,170.0,0
3449,1476,5771,384750.0,330,118.0,118.0,0
3450,1476,5770,384750.0,330,135.0,150.0,0
3451,1476,5773,384750.0,330,181.0,193.0,0
3452,1295,5194,429200.0,330,362.0,45.0,0
3453,266,8870,1127227.5,330,181.0,120.0,0
3454,62,1599,82950.0,330,76.0,83.0,1
3455,1357,5502,82506.88,330,104.0,104.0,1
3456,739,9198,1723275.0,330,,139.0,0
3457,1156,3511,75837.3,330,105.0,151.0,1
3458,143,7204,1419606.0,329,105.0,181.0,1
3459,334,9646,964092.15,329,105.0,272.0,1
3460,274,6969,594562.5,450,,304.0,0
3461,982,3888,347437.5,329,153.0,59.0,1
3462,901,4736,284287.5,329,278.0,145.0,0
3463,1193,2090,73140.0,329,,137.0,1
3464,1193,2092,73140.0,329,,159.0,1
3465,1193,2093,73140.0,329,,181.0,1
3466,771,2014,544760.0,329,,81.0,1
3467,771,6472,350180.0,329,75.0,83.0,1
3468,1481,5933,653961.6,329,181.0,362.0,1
3469,743,1391,4788000.0,329,,272.0,0
3470,327,9579,1157286.9,329,181.0,181.0,0
3471,819,1723,841310.4,329,181.0,151.0,0
3472,647,7345,5989.2,329,90.0,90.0,1
3473,453,1116,1649587.5,329,120.0,212.0,0
3474,987,9448,152831.25,329,104.0,104.0,1
3475,1482,5943,580017.9,329,151.0,151.0,0
3476,603,1017,72204.38,329,90.0,83.0,1
3477,859,8011,4536000.0,329,118.0,94.0,1
3478,1357,9577,290175.0,329,151.0,300.0,0
3479,987,9045,177187.5,391,201.0,82.0,0
3480,515,5842,417375.0,329,90.0,151.0,1
3481,1270,4775,82050.0,329,,90.0,1
3482,1381,6942,11400.0,442,105.0,212.0,0
3483,982,3909,479137.5,329,83.0,104.0,1
3484,101,7140,91921.88,329,90.0,117.0,0
3485,960,4722,506493.0,329,,90.0,0
3486,1021,3811,8190.0,329,,76.0,1
3487,91,7019,52796.25,329,88.0,88.0,1
3488,91,7028,97147.5,329,146.0,150.0,1
3489,241,4344,78885.0,328,76.0,90.0,1
3490,569,4471,134534.4,328,109.0,115.0,0
3491,1613,3162,229027.5,425,258.0,148.0,0
3492,1613,1697,240047.5,328,9.0,74.0,0
3493,1613,6553,234900.0,375,262.0,148.0,0
3494,1613,707,588700.0,554,262.0,246.0,0
3495,1613,6580,253750.0,554,261.0,246.0,0
3496,1613,9008,253750.0,554,262.0,246.0,0
3497,1613,617,355250.0,554,346.0,246.0,0
3498,280,8907,936043.5,328,,196.0,0
3499,1161,4751,190400.0,328,81.0,114.0,0
3500,506,652,240800.0,328,,114.0,0
3501,221,8737,60200.0,328,81.0,114.0,0
3502,571,936,325080.0,328,212.0,251.0,0
3503,1004,350,177460.95,376,,272.0,0
3504,1004,6953,228885.75,376,,334.0,0
3505,1004,351,159300.0,376,,,0
3506,787,2698,79800.0,328,90.0,100.0,1
3507,1131,1158,28560.0,328,181.0,135.0,1
3508,785,2459,274713.6,328,181.0,151.0,0
3509,1220,731,122360.0,328,,209.0,1
3510,1156,3554,135626.4,328,,212.0,0
3511,1323,1903,38756.25,558,76.0,,1
3512,551,9420,3673875.0,558,118.0,273.0,0
3513,663,9392,68242.5,328,83.0,89.0,1
3514,8,4169,4070022.2,327,,181.0,0
3515,734,2071,72543.75,327,,117.0,0
3516,734,2072,72543.75,327,,150.0,0
3517,437,2367,79800.0,327,122.0,129.0,1
3518,1134,2625,2565912.0,327,,181.0,0
3519,1134,4890,4899326.25,327,,223.0,0
3520,516,1295,36540.0,327,109.0,118.0,1
