,Opportunity_ID,Territory,Submitted_for_Approval,Bureaucratic_Code,Billing_Country,Account_Name,Opportunity_Name,Account_Owner,Opportunity_Owner,Account_Type,Quote_Type,Delivery_Terms,Last_Modified_By,Product_Family,Product_Name,ASP_Currency,ASP,ASP_(converted)_Currency,ASP_(converted),TRF,Total_Amount_Currency,Total_Amount,Total_Taxable_Amount,Prod_Category_A,diferencia_en_dias,Last_Modified_DOY,Opportunity_Created_DOY,Opportunity_Created_Year,Quote_Expiry_DOY,Planned_Delivery_Start_DOY,Planned_Delivery_Start_Year,Planned_Delivery_End_DOY,Target
2911,3029,0.0,0,0.0,-1.8645652984876354e-05,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,-3.950860739997964e-06,0.39,0.0,0.44113,1.0,-3.950860739997964e-06,405405.0,405405.0,0.0006018711113978903,257,207,316,2016-11-11,337.0,213,2017,243.0,0
2912,3030,0.0,0,0.0,1.0730021951967037e-06,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,-3.950860739997964e-06,0.45,0.0,0.5089899999999999,0.0,-3.950860739997964e-06,28350.0,28350.0,0.0006018711113978903,23,339,316,2016-11-11,319.0,323,2016,323.0,1
2913,3032,0.0,0,0.0,-3.066666229528496e-06,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,-3.950860739997964e-06,0.415,0.0,0.4694,0.0,-3.950860739997964e-06,79368.75,79368.75,0.0006018711113978903,31,349,318,2016-11-13,327.0,329,2016,335.0,0
2914,3033,0.0,0,0.0,-3.066666229528496e-06,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,-3.950860739997964e-06,0.38,0.0,0.42982,0.0,-3.950860739997964e-06,142500.0,142500.0,0.0006018711113978903,31,349,318,2016-11-13,327.0,358,2016,364.0,0
2915,3034,0.0006018711113978903,0,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,69.0,0.0,0.62034,0.0,0.0,6530160.0,6530160.0,0.0006018711113978903,20,339,319,2016-11-14,366.0,319,2016,335.0,1
2916,3035,0.0,0,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,-1.910245071947243e-05,0.42,0.0,0.42,1.0,-1.910245071947243e-05,252033.6,252033.6,0.0006018711113978903,20,339,319,2016-11-14,335.0,347,2016,365.0,1
2917,3036,0.0,0,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,-1.910245071947243e-05,0.42,0.0,0.42,1.0,-1.910245071947243e-05,251160.0,251160.0,0.0006018711113978903,35,354,319,2016-11-14,18.0,37,2017,55.0,1
2918,3037,0.0,0,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,-1.910245071947243e-05,0.49,0.0,0.49,1.0,-1.910245071947243e-05,288120.0,288120.0,0.0006018711113978903,20,339,319,2016-11-14,349.0,340,2016,351.0,1
2919,3038,0.0,0,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,-1.910245071947243e-05,0.45,0.0,0.45,0.0,-1.910245071947243e-05,176400.0,176400.0,0.0006018711113978903,20,339,319,2016-11-14,349.0,347,2016,358.0,1
2920,3039,0.0,0,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,-1.910245071947243e-05,0.45,0.0,0.45,0.0,-1.910245071947243e-05,88200.0,88200.0,0.0006018711113978903,20,339,319,2016-11-14,349.0,347,2016,358.0,1
2921,3040,0.0006018711113978903,0,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,-1.910245071947243e-05,0.48,0.0,0.48,0.0,-1.910245071947243e-05,174720.0,174720.0,0.0006018711113978903,20,339,319,2016-11-14,335.0,320,2016,330.0,1
2922,3041,0.0006018711113978903,0,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,-1.8975664542130797e-05,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,-1.910245071947243e-05,0.37,0.0,0.37,1.0,-1.910245071947243e-05,295352.5,295352.5,0.0006018711113978903,21,340,319,2016-11-14,355.0,361,2016,30.0,1
2923,3043,0.0,0,0.0,-1.8645652984876354e-05,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,-3.950860739997964e-06,0.39,0.0,0.44113,0.0,-3.950860739997964e-06,10810.8,10810.8,0.0006018711113978903,20,339,319,2016-11-14,327.0,326,2016,327.0,1
2924,3044,0.0,0,0.0,-1.8645652984876354e-05,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,-3.950860739997964e-06,0.365,0.0,0.41285,0.0,-3.950860739997964e-06,174105.0,174105.0,0.0006018711113978903,171,124,319,2016-11-14,,121,2017,151.0,0
2925,3045,0.0,0,0.0,-1.9230942540455424e-05,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,-1.910245071947243e-05,0.345,0.0,0.345,1.0,-1.910245071947243e-05,345876.3,0.0,0.0006018711113978903,25,345,320,2016-11-15,365.0,9,2017,13.0,0
2926,3046,0.0,0,0.0,-1.9230942540455424e-05,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,-1.910245071947243e-05,0.345,0.0,0.345,0.0,-1.910245071947243e-05,143740.8,0.0,0.0006018711113978903,25,345,320,2016-11-15,365.0,16,2017,20.0,0
2927,3047,0.0,0,0.0,-1.9230942540455424e-05,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,-1.910245071947243e-05,0.38,0.0,0.38,2.0,-1.910245071947243e-05,876363.6,0.0,0.0006018711113978903,25,345,320,2016-11-15,365.0,191,2017,195.0,0
2928,3048,0.0,0,0.0,-1.9230942540455424e-05,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,-1.910245071947243e-05,0.465,0.0,0.465,0.0,-1.910245071947243e-05,48860.0,97720.0,0.0006018711113978903,71,25,320,2016-11-15,31.0,32,2017,59.0,1
2929,3049,0.0,0,0.0,-1.8768053332698294e-05,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,-1.910245071947243e-05,0.45,0.0,0.45,0.0,-1.910245071947243e-05,8437.5,8437.5,0.0006018711113978903,19,339,320,2016-11-15,335.0,320,2016,323.0,1
2930,3050,0.0006018711113978903,0,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,-1.910245071947243e-05,0.48,0.0,0.48,0.0,-1.910245071947243e-05,188160.0,376320.0,0.0006018711113978903,19,339,320,2016-11-15,366.0,354,2016,358.0,1
2931,3051,0.0006018711113978903,0,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,-1.910245071947243e-05,0.475,0.0,0.475,0.0,-1.910245071947243e-05,279300.0,837900.0,0.0006018711113978903,19,339,320,2016-11-15,366.0,2,2017,6.0,1
2932,3052,0.0006018711113978903,0,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,-1.910245071947243e-05,0.48,0.0,0.48,0.0,-1.910245071947243e-05,188160.0,376320.0,0.0006018711113978903,19,339,320,2016-11-15,366.0,361,2016,2.0,1
2933,3053,0.0,0,0.0,-1.8768053332698294e-05,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,-0.0032896665887286267,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,-1.910245071947243e-05,0.4,0.0,0.4,1.0,-1.910245071947243e-05,308000.0,308000.0,0.0006018711113978903,692,281,320,2016-11-15,366.0,350,2016,366.0,0
2934,3054,0.0006018711113978903,0,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,-0.0032896665887286267,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,-1.910245071947243e-05,0.381,0.0,0.381,23.0,-1.910245071947243e-05,8762895.23,8762895.23,0.0006018711113978903,182,136,320,2016-11-15,366.0,91,2017,181.0,0
2935,3055,0.0006018711113978903,0,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,-1.8975664542130797e-05,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,-1.910245071947243e-05,0.45,0.0,0.45,0.0,-1.910245071947243e-05,3150.0,3150.0,0.0006018711113978903,107,61,320,2016-11-15,51.0,37,2017,37.0,0
2936,3056,0.0006018711113978903,0,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,-0.0032896665887286267,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,-1.910245071947243e-05,0.4,0.0,0.4,0.0,-1.910245071947243e-05,120016.0,120016.0,0.0006018711113978903,125,79,320,2016-11-15,105.0,335,2016,74.0,0
2937,3057,0.0,0,0.0,-1.9230942540455424e-05,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,-1.910245071947243e-05,0.35,0.0,0.35,3.0,-1.910245071947243e-05,1085852.25,1085852.25,0.0006018711113978903,605,194,320,2016-11-15,19.0,41,2017,90.0,0
2938,3058,0.0,0,0.0,9.241680583466435e-06,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,-3.950860739997964e-06,0.38,0.0,0.42982,4.0,-3.950860739997964e-06,2999530.0,5999060.0,0.0006018711113978903,57,12,321,2016-11-16,327.0,335,2016,347.0,1
2939,3059,0.0,0,0.0,-1.840558019966335e-05,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,-3.950860739997964e-06,0.415,0.0,0.4694,2.0,-3.950860739997964e-06,697200.0,697200.0,0.0006018711113978903,140,95,321,2016-11-16,93.0,100,2017,163.0,0
2940,3060,0.0,0,0.0,-1.840558019966335e-05,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,-3.950860739997964e-06,0.395,0.0,0.44678,1.0,-3.950860739997964e-06,562875.0,562875.0,0.0006018711113978903,86,41,321,2016-11-16,60.0,198,2017,352.0,0
2941,3061,0.0,0,0.0,-1.9230942540455424e-05,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,-1.910245071947243e-05,0.42,0.0,0.42,0.0,-1.910245071947243e-05,30561.3,0.0,0.0006018711113978903,98,53,321,2016-11-16,335.0,327,2016,327.0,1
2942,3062,0.0006018711113978903,0,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,70.0,0.0,0.6293300000000001,0.0,0.0,728000.0,728000.0,0.0006018711113978903,18,339,321,2016-11-16,366.0,320,2016,320.0,1
2943,3063,0.0006018711113978903,0,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,51.0,0.0,0.45851,0.0,0.0,914940.0,914940.0,0.0006018711113978903,18,339,321,2016-11-16,366.0,337,2016,337.0,1
2944,3064,0.0,0,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,-1.910245071947243e-05,0.472,0.0,0.472,0.0,-1.910245071947243e-05,29736.0,29736.0,0.0006018711113978903,18,339,321,2016-11-16,335.0,334,2016,350.0,1
2945,3065,0.0,0,0.0,-1.8645652984876354e-05,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,-3.950860739997964e-06,0.37,0.0,0.4185,0.5,-3.950860739997964e-06,429570.0,859140.0,0.0006018711113978903,124,79,321,2016-11-16,358.0,9,2017,27.0,1
2946,3066,0.0006018711113978903,0,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,-1.910245071947243e-05,0.4,0.0,0.4,0.0,-1.910245071947243e-05,45696.0,45696.0,0.0006018711113978903,18,339,321,2016-11-16,352.0,336,2016,350.0,1
2947,3067,0.0,0,0.0,-1.8645652984876354e-05,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,-3.950860739997964e-06,0.36,0.0,0.40719,1.0,-3.950860739997964e-06,539481.6,539481.6,0.0006018711113978903,18,339,321,2016-11-16,,16,2017,34.0,0
2948,3068,0.0,0,0.0,-1.9230942540455424e-05,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,-1.910245071947243e-05,0.39,0.0,0.39,0.0,-1.910245071947243e-05,15479.1,15479.1,0.0006018711113978903,570,160,321,2016-11-16,352.0,2,2017,27.0,0
2949,3069,0.0,0,0.0,-1.9230942540455424e-05,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,-1.910245071947243e-05,0.4,0.0,0.4,4.5,-1.910245071947243e-05,3604150.0,0.0,0.0006018711113978903,24,345,321,2016-11-16,366.0,93,2017,181.0,0
2950,3070,0.0,0,0.0,-1.8892071306262376e-05,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,-3.950860739997964e-06,0.4,0.0,0.45244,30.0,-3.950860739997964e-06,11984000.0,11984000.0,0.0006018711113978903,336,292,322,2016-11-17,47.0,121,2017,362.0,0
2951,3071,0.0,0,0.0,-1.9230942540455424e-05,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,-1.910245071947243e-05,0.42,0.0,0.42,0.0,-1.910245071947243e-05,5556.6,0.0,0.0006018711113978903,97,53,322,2016-11-17,330.0,322,2016,322.0,1
2952,3072,0.0,0,0.0,-1.9230942540455424e-05,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,-1.910245071947243e-05,0.41,0.0,0.41,0.0,-1.910245071947243e-05,23780.0,23780.0,0.0006018711113978903,569,160,322,2016-11-17,365.0,62,2017,90.0,0
2953,3073,0.0,0,0.0,-1.9230942540455424e-05,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,-1.910245071947243e-05,0.35,0.0,0.35,70.25,-1.910245071947243e-05,98378162.75,393512651.0,0.0006018711113978903,72,28,322,2016-11-17,353.0,213,2017,365.0,0
2954,3074,0.0,0,0.0,-1.9230942540455424e-05,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,-1.910245071947243e-05,0.4,0.0,0.4,0.0,-1.910245071947243e-05,2688.0,0.0,0.0006018711113978903,97,53,322,2016-11-17,335.0,323,2016,323.0,1
2955,3075,0.0006018711113978903,0,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.55,0.0,0.38919,0.0,0.0,100100.0,100100.0,0.0006018711113978903,17,339,322,2016-11-17,335.0,322,2016,328.0,1
2956,3076,0.0006018711113978903,0,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.55,0.0,0.38919,0.0,0.0,100100.0,100100.0,0.0006018711113978903,17,339,322,2016-11-17,335.0,322,2016,328.0,1
2957,3077,0.0,0,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,51.0,0.0,0.45851,0.0,0.0,380650.0,761300.0,0.0006018711113978903,17,339,322,2016-11-17,322.0,327,2016,327.0,1
2958,3078,0.0,0,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,51.0,0.0,0.45851,0.0,0.0,905280.0,6336960.0,0.0006018711113978903,17,339,322,2016-11-17,322.0,334,2016,334.0,1
2959,3079,0.0,0,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,51.0,0.0,0.45851,0.0,0.0,259200.0,518400.0,0.0006018711113978903,17,339,322,2016-11-17,322.0,341,2016,341.0,1
2960,3080,0.0,0,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,51.0,0.0,0.45851,0.0,0.0,636575.0,6365750.0,0.0006018711113978903,17,339,322,2016-11-17,322.0,350,2016,350.0,1
2961,3081,0.0,0,0.0,-1.9230942540455424e-05,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,-1.910245071947243e-05,0.35,0.0,0.35,45.0,-1.910245071947243e-05,15751417.5,15751417.5,0.0006018711113978903,603,194,322,2016-11-17,,1,2018,271.0,0
2962,3082,0.0,0,0.0,-1.8645652984876354e-05,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,-3.950860739997964e-06,0.4225,0.0,0.4778875,0.0,-3.950860739997964e-06,85757.5,343030.0,0.0006018711113978903,16,339,323,2016-11-18,352.0,326,2016,337.0,1
2963,3083,0.0,0,0.0,-1.9230942540455424e-05,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,-1.910245071947243e-05,0.42,0.0,0.42,0.0,-1.910245071947243e-05,5909.4,0.0,0.0006018711113978903,96,53,323,2016-11-18,335.0,323,2016,323.0,1
2964,3084,0.0,0,0.0,-1.9230942540455424e-05,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,-1.910245071947243e-05,0.36,0.0,0.36,5.0,-1.910245071947243e-05,1801850.4,1801850.4,0.0006018711113978903,560,152,323,2016-11-18,20.0,60,2017,90.0,0
2965,3085,0.0,0,0.0,-1.840558019966335e-05,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,-3.950860739997964e-06,0.45,0.0,0.5089899999999999,5.0,-3.950860739997964e-06,2092500.0,2092500.0,0.0006018711113978903,24,347,323,2016-11-18,353.0,79,2017,86.0,0
2966,3086,0.0006018711113978903,0,0.0,-1.8768053332698294e-05,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,-0.0032896665887286267,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,-1.910245071947243e-05,0.0,0.0,0.0,0.0,-1.910245071947243e-05,0.0,0.0,0.0006018711113978903,102,59,323,2016-11-18,366.0,58,2017,65.0,0
2967,3087,0.0,0,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,55.0,0.0,0.49447,0.0,0.0,426000.0,2130000.0,0.0006018711113978903,16,339,323,2016-11-18,326.0,330,2016,330.0,1
2968,3088,0.0,0,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,55.0,0.0,0.49447,0.0,0.0,1602600.0,8013000.0,0.0006018711113978903,16,339,323,2016-11-18,326.0,329,2016,329.0,1
2969,3089,0.0,0,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,55.0,0.0,0.49447,0.0,0.0,476600.0,2383000.0,0.0006018711113978903,16,339,323,2016-11-18,326.0,333,2016,333.0,1
