,Opportunity_ID,Items_Count,Region,Territory,"Pricing, Delivery_Terms_Quote_Appr",Bureaucratic_Code_0_Approval,Bureaucratic_Code_0_Approved,Submitted_for_Approval,Bureaucratic_Code,Account_Created_Date,Billing_Country,Account_Name,Opportunity_Name,Account_Owner,Opportunity_Owner,Account_Type,Opportunity_Type,Quote_Type,Delivery_Terms,Currency,Last_Modified_By,Product_Family,Product_Name,ASP_Currency,ASP,ASP_(converted)_Currency,ASP_(converted),Month,Delivery_Quarter,Delivery_Year,TRF,Total_Amount_Currency,Total_Amount,Total_Taxable_Amount_Currency,Total_Taxable_Amount,Prod_Category_A,diferencia_en_dias,Last_Modified_DOY,Last_Modified_Year,Opportunity_Created_DOY,Opportunity_Created_Year,Quote_Expiry_DOY,Quote_Expiry_Year,Planned_Delivery_Start_DOY,Planned_Delivery_Start_Year,Planned_Delivery_End_DOY,Planned_Delivery_End_Year,Target
414,434,1,EMEA,Germany,1,1,1,0,Bureaucratic_Code_4,10/21/2013,Germany,Account_Name_624,Opportunity_Name_3997,Person_Name_4,Person_Name_4,Account_Type_5,Opportunity_Type_1,Non Binding,Delivery_Terms_2,None,Person_Name_47,Product_Family_115,Product_Name_169,EUR,0.38,,0.42982,2017 - 2,Q1,2017,2.0,EUR,760760.0,EUR,760760.0,Prod_Category_A_None,388,39,2018,16,2017-01-16,55.0,2017.0,51,2017,76.0,2017.0,0
415,435,1,EMEA,France,1,1,0,0,Bureaucratic_Code_5,8/18/2016,Germany,Account_Name_2080,Opportunity_Name_12149,Person_Name_13,Person_Name_13,Account_Type_5,Opportunity_Type_19,Non Binding,Delivery_Terms_2,None,Person_Name_47,Product_Family_132,Product_Name_229,EUR,0.36,,0.40719,2018 - 1,Q1,2018,18.0,EUR,6300540.0,EUR,6300540.0,Prod_Category_A_None,388,39,2018,16,2017-01-16,,,1,2018,118.0,2018.0,0
416,436,1,EMEA,United Kingdom,1,1,0,0,Bureaucratic_Code_2,4/7/2015,Spain,Account_Name_677,Opportunity_Name_11959,Person_Name_2,Person_Name_23,Account_Type_5,Opportunity_Type_19,Non Binding,Delivery_Terms_1,None,Person_Name_47,Product_Family_77,Product_Name_99,EUR,0.38,,0.42982,2017 - 2,Q1,2017,5.0,EUR,1899924.0,EUR,1899924.0,Prod_Category_A_None,388,39,2018,16,2017-01-16,,,58,2017,74.0,2017.0,0
417,437,1,Japan,None,1,0,0,0,Bureaucratic_Code_4,4/20/2015,Japan,Account_Name_1836,Opportunity_Name_7132,Person_Name_50,Person_Name_50,Account_Type_2,Opportunity_Type_7,Non Binding,Delivery_Terms_4,None,Person_Name_47,Product_Family_4,Product_Name_4,JPY,0.0,,0.0,2017 - 1,Q1,2017,0.0,JPY,4400.0,JPY,4400.0,Prod_Category_A_None,387,39,2018,17,2017-01-17,19.0,2017.0,17,2017,17.0,2017.0,1
418,438,2,Japan,None,1,1,1,0,Bureaucratic_Code_4,10/30/2015,Japan,Account_Name_501,Opportunity_Name_1300,Person_Name_50,Person_Name_50,Account_Type_2,Opportunity_Type_1,Non Binding,Delivery_Terms_4,None,Person_Name_47,Product_Family_20,Product_Name_20,JPY,45.0,,0.40457,2017 - 2,Q1,2017,0.0,JPY,4474000.0,JPYJPY,8948000.0,Prod_Category_A_None,387,39,2018,17,2017-01-17,17.0,2017.0,51,2017,51.0,2017.0,0
419,439,2,Japan,None,1,1,1,0,Bureaucratic_Code_4,10/30/2015,Japan,Account_Name_501,Opportunity_Name_1297,Person_Name_50,Person_Name_50,Account_Type_2,Opportunity_Type_1,Non Binding,Delivery_Terms_4,None,Person_Name_47,Product_Family_20,Product_Name_20,JPY,45.0,,0.40457,2017 - 2,Q1,2017,0.0,JPY,4533000.0,JPYJPY,9066000.0,Prod_Category_A_None,387,39,2018,17,2017-01-17,17.0,2017.0,51,2017,51.0,2017.0,0
420,440,2,Japan,None,1,1,1,0,Bureaucratic_Code_4,10/30/2015,Japan,Account_Name_501,Opportunity_Name_1299,Person_Name_50,Person_Name_50,Account_Type_2,Opportunity_Type_1,Non Binding,Delivery_Terms_4,None,Person_Name_47,Product_Family_20,Product_Name_20,JPY,45.0,,0.40457,2017 - 2,Q1,2017,0.0,JPY,3592000.0,JPYJPY,7184000.0,Prod_Category_A_None,387,39,2018,17,2017-01-17,62.0,2017.0,51,2017,51.0,2017.0,1
421,442,1,EMEA,Germany,1,1,1,0,Bureaucratic_Code_4,1/2/2017,Germany,Account_Name_2056,Opportunity_Name_4727,Person_Name_4,Person_Name_4,Account_Type_2,Opportunity_Type_7,Non Binding,Delivery_Terms_4,None,Person_Name_41,Product_Family_125,Product_Name_197,EUR,0.3675,,0.41568,2017 - 2,Q1,2017,1.0,EUR,549871.88,EUR,549871.88,Prod_Category_A_None,617,269,2018,17,2017-01-17,53.0,2017.0,32,2017,59.0,2017.0,1
422,443,1,Japan,Japan,1,0,0,0,Bureaucratic_Code_4,12/19/2014,Japan,Account_Name_2037,Opportunity_Name_315,Person_Name_61,Person_Name_32,Account_Type_2,Opportunity_Type_1,Non Binding,Delivery_Terms_4,None,Person_Name_47,Product_Family_158,Product_Name_289,JPY,58.0,,0.52144,2017 - 2,Q1,2017,0.0,JPY,269700.0,JPY,269700.0,Prod_Category_A_None,387,39,2018,17,2017-01-17,90.0,2017.0,55,2017,55.0,2017.0,1
423,444,1,EMEA,Germany,1,0,0,0,Bureaucratic_Code_5,1/2/2017,Germany,Account_Name_2056,Opportunity_Name_6399,Person_Name_4,Person_Name_4,Account_Type_2,Opportunity_Type_7,Non Binding,Delivery_Terms_4,None,Person_Name_41,Product_Family_125,Product_Name_197,EUR,0.3675,,0.41568,2017 - 3,Q1,2017,1.0,EUR,314212.5,EUR,314212.5,Prod_Category_A_None,617,269,2018,17,2017-01-17,59.0,2017.0,60,2017,90.0,2017.0,1
424,445,2,EMEA,Germany,1,0,0,0,Bureaucratic_Code_4,12/14/2016,Germany,Account_Name_2077,Opportunity_Name_5089,Person_Name_4,Person_Name_4,Account_Type_2,Opportunity_Type_1,Non Binding,Delivery_Terms_2,None,Person_Name_41,Product_Family_115,Product_Name_171,EUR,0.3725,,0.421335,2017 - 4,Q2,2017,4.0,EUR,3019500.0,EUREUR,6039000.0,Prod_Category_A_None,617,269,2018,17,2017-01-17,75.0,2017.0,91,2017,181.0,2017.0,0
425,446,2,EMEA,Germany,1,1,0,0,Bureaucratic_Code_5,6/16/2014,Germany,Account_Name_404,Opportunity_Name_3775,Person_Name_13,Person_Name_13,Account_Type_5,Opportunity_Type_19,Non Binding,Delivery_Terms_2,None,Person_Name_47,Product_Family_209,Product_Name_432,USD,0.34,,0.34,2017 - 10,Q4,2017,50.5,USD,34503795.0,USDUSD,69007590.0,Prod_Category_A_None,387,39,2018,17,2017-01-17,,,274,2017,356.0,2017.0,0
426,447,4,EMEA,Germany,1,0,0,0,Bureaucratic_Code_5,7/27/2013,Germany,Account_Name_533,Opportunity_Name_3341,Person_Name_13,Person_Name_13,Account_Type_0,Opportunity_Type_8,Non Binding,Delivery_Terms_2,None,Person_Name_47,Product_Family_109,Product_Name_148,EUR,0.38,,0.429815,2017 - 12,Q4,2017,0.0,EUR,556687.5,EUREUREUREUR,2226750.0,Prod_Category_A_None,387,39,2018,17,2017-01-17,151.0,2017.0,335,2017,349.0,2017.0,0
427,448,2,EMEA,France,1,1,1,0,Bureaucratic_Code_4,1/17/2017,United Kingdom,Account_Name_1114,Opportunity_Name_6873,Person_Name_18,Person_Name_18,Account_Type_2,Opportunity_Type_1,Non Binding,Delivery_Terms_2,None,Person_Name_47,Product_Family_85,Product_Name_111,EUR,0.385,,0.43546999999999997,2017 - 1,Q1,2017,0.0,EUR,151593.75,EUREUR,303187.5,Prod_Category_A_None,387,39,2018,17,2017-01-17,23.0,2017.0,26,2017,33.0,2017.0,1
428,454,1,APAC,Philippines,0,0,0,0,Bureaucratic_Code_4,1/25/2016,Philippines,Account_Name_363,Opportunity_Name_9825,Person_Name_65,Person_Name_19,Account_Type_0,Opportunity_Type_8,Non Binding,Delivery_Terms_1,None,Person_Name_47,Product_Family_94,Product_Name_119,USD,0.35,,0.35,2017 - 6,Q2,2017,0.0,USD,25042.5,USD,25042.5,Prod_Category_A_None,386,39,2018,18,2017-01-18,59.0,2017.0,181,2017,184.0,2017.0,0
429,455,1,Japan,Japan,1,1,1,0,Bureaucratic_Code_4,9/23/2013,Japan,Account_Name_1991,Opportunity_Name_7823,Person_Name_32,Person_Name_32,Account_Type_0,Opportunity_Type_1,Non Binding,Delivery_Terms_4,None,Person_Name_47,Product_Family_115,Product_Name_192,JPY,56.0,,0.50346,2017 - 1,Q1,2017,0.0,JPY,752640.0,JPY,752640.0,Prod_Category_A_None,386,39,2018,18,2017-01-18,90.0,2017.0,27,2017,27.0,2017.0,1
430,456,1,Japan,Japan,1,1,1,0,Bureaucratic_Code_4,9/23/2013,Japan,Account_Name_1991,Opportunity_Name_7865,Person_Name_32,Person_Name_32,Account_Type_0,Opportunity_Type_1,Non Binding,Delivery_Terms_4,None,Person_Name_47,Product_Family_115,Product_Name_192,JPY,56.0,,0.50346,2017 - 2,Q1,2017,0.0,JPY,188160.0,JPY,188160.0,Prod_Category_A_None,386,39,2018,18,2017-01-18,90.0,2017.0,41,2017,41.0,2017.0,1
431,457,1,EMEA,Germany,1,0,0,0,Bureaucratic_Code_5,2/7/2014,Germany,Account_Name_1999,Opportunity_Name_9284,Person_Name_4,Person_Name_4,Account_Type_2,Opportunity_Type_1,Non Binding,Delivery_Terms_2,None,Person_Name_4,Product_Family_110,Product_Name_154,EUR,0.36,,0.40719,2018 - 5,Q2,2018,1.0,EUR,272250.0,EUR,272250.0,Prod_Category_A_None,412,65,2018,18,2017-01-18,24.0,2018.0,141,2018,162.0,2018.0,0
432,458,1,EMEA,Spain,1,1,1,0,Bureaucratic_Code_4,7/27/2013,Spain,Account_Name_59,Opportunity_Name_2096,Person_Name_42,Person_Name_23,Account_Type_0,Opportunity_Type_1,Non Binding,Delivery_Terms_2,None,Person_Name_47,Product_Family_164,Product_Name_305,EUR,0.37,,0.4185,2017 - 4,Q2,2017,1.0,EUR,347552.1,EUR,347552.1,Prod_Category_A_None,386,39,2018,18,2017-01-18,55.0,2017.0,107,2017,118.0,2017.0,0
433,459,1,EMEA,Spain,1,1,1,0,Bureaucratic_Code_4,7/27/2013,Spain,Account_Name_59,Opportunity_Name_2141,Person_Name_42,Person_Name_23,Account_Type_0,Opportunity_Type_1,Non Binding,Delivery_Terms_2,None,Person_Name_47,Product_Family_173,Product_Name_341,EUR,0.37,,0.4185,2017 - 5,Q2,2017,0.0,EUR,151515.0,EUR,151515.0,Prod_Category_A_None,386,39,2018,18,2017-01-18,132.0,2017.0,149,2017,151.0,2017.0,0
434,460,2,EMEA,Spain,1,1,1,0,Bureaucratic_Code_4,6/12/2014,Spain,Account_Name_910,Opportunity_Name_9498,Person_Name_42,Person_Name_23,Account_Type_0,Opportunity_Type_1,Non Binding,Delivery_Terms_2,None,Person_Name_47,Product_Family_73,Product_Name_85,EUR,0.355,,0.401535,2017 - 3,Q1,2017,0.0,EUR,67256.25,EUREUR,134512.5,Prod_Category_A_None,385,39,2018,19,2017-01-19,,,86,2017,89.0,2017.0,0
435,461,2,APAC,India,1,1,1,0,Bureaucratic_Code_0,5/19/2015,India,Account_Name_1462,Opportunity_Name_10397,Person_Name_49,Person_Name_49,Account_Type_5,Opportunity_Type_19,Non Binding,Delivery_Terms_1,None,Person_Name_47,Product_Family_164,Product_Name_307,USD,0.34600000000000003,,0.34600000000000003,2017 - 2,Q1,2017,20.0,USD,13840712.76,USDUSD,27681425.52,Prod_Category_A_None,385,39,2018,19,2017-01-19,31.0,2017.0,32,2017,59.0,2017.0,1
436,462,1,APAC,India,1,1,1,0,Bureaucratic_Code_4,1/19/2017,India,Account_Name_1753,Opportunity_Name_11354,Person_Name_49,Person_Name_49,Account_Type_5,Opportunity_Type_1,Non Binding,Delivery_Terms_1,None,Person_Name_47,Product_Family_170,Product_Name_323,USD,0.355,,0.355,2017 - 2,Q1,2017,1.0,USD,357840.0,USD,357840.0,Prod_Category_A_None,385,39,2018,19,2017-01-19,59.0,2017.0,32,2017,46.0,2017.0,1
437,463,1,Americas,NE America,1,1,0,0,Bureaucratic_Code_5,6/25/2015,United States,Account_Name_1724,Opportunity_Name_11243,Person_Name_3,Person_Name_3,Account_Type_2,Opportunity_Type_19,Non Binding,Delivery_Terms_4,None,Person_Name_47,Product_Family_201,Product_Name_407,USD,0.37,,0.37,2017 - 6,Q2,2017,6.0,USD,2221753.8,USD,0.0,Prod_Category_A_None,385,39,2018,19,2017-01-19,118.0,2017.0,170,2017,172.0,2017.0,0
438,465,1,Americas,SE America,1,1,0,0,Bureaucratic_Code_5,11/4/2016,United States,Account_Name_1617,Opportunity_Name_7135,Person_Name_38,Person_Name_38,Account_Type_2,Opportunity_Type_19,Non Binding,Delivery_Terms_2,None,Person_Name_6,Product_Family_204,Product_Name_412,USD,0.395,,0.395,2017 - 7,Q3,2017,5.0,USD,1779609.3,USD,1779609.3,Prod_Category_A_None,506,160,2018,19,2017-01-19,62.0,2017.0,188,2017,237.0,2017.0,0
439,466,1,Americas,SE America,1,1,0,0,Bureaucratic_Code_5,3/3/2016,United States,Account_Name_1926,Opportunity_Name_12181,Person_Name_3,Person_Name_3,Account_Type_2,Opportunity_Type_19,Non Binding,Delivery_Terms_2,None,Person_Name_47,Product_Family_213,Product_Name_446,USD,0.395,,0.395,2017 - 7,Q3,2017,4.0,USD,1547017.5,USD,1547017.5,Prod_Category_A_None,385,39,2018,19,2017-01-19,62.0,2017.0,184,2017,212.0,2017.0,0
440,467,1,Japan,Japan,1,0,0,0,Bureaucratic_Code_4,12/19/2014,Japan,Account_Name_2037,Opportunity_Name_177,Person_Name_61,Person_Name_32,Account_Type_2,Opportunity_Type_1,Non Binding,Delivery_Terms_4,None,Person_Name_47,Product_Family_73,Product_Name_85,JPY,58.0,,0.52144,2017 - 2,Q1,2017,0.0,JPY,591600.0,JPY,591600.0,Prod_Category_A_None,385,39,2018,19,2017-01-19,90.0,2017.0,55,2017,55.0,2017.0,1
441,468,2,Japan,None,1,1,1,0,Bureaucratic_Code_4,10/30/2015,Japan,Account_Name_501,Opportunity_Name_1287,Person_Name_50,Person_Name_50,Account_Type_2,Opportunity_Type_1,Non Binding,Delivery_Terms_4,None,Person_Name_47,Product_Family_20,Product_Name_20,JPY,45.0,,0.40457,2017 - 1,Q1,2017,0.0,JPY,4533000.0,JPYJPY,9066000.0,Prod_Category_A_None,385,39,2018,19,2017-01-19,19.0,2017.0,20,2017,20.0,2017.0,1
442,469,1,APAC,Australia,1,1,0,0,Bureaucratic_Code_5,9/19/2014,Australia,Account_Name_1642,Opportunity_Name_10955,Person_Name_43,Person_Name_19,Account_Type_0,Opportunity_Type_12,Non Binding,Delivery_Terms_2,None,Person_Name_47,Product_Family_201,Product_Name_408,AUD,0.54,,0.38211,2017 - 1,Q1,2017,0.0,AUD,84823.2,AUD,84823.2,Prod_Category_A_None,385,39,2018,19,2017-01-19,59.0,2017.0,20,2017,31.0,2017.0,1
443,470,1,APAC,Singapore,0,0,0,0,Bureaucratic_Code_4,1/19/2017,Singapore,Account_Name_432,Opportunity_Name_791,Person_Name_65,Person_Name_44,Account_Type_2,Opportunity_Type_8,Non Binding,Delivery_Terms_6,None,Person_Name_47,Product_Family_201,Product_Name_408,USD,0.44,,0.44,2017 - 1,Q1,2017,0.0,USD,3141.6,USD,3141.6,Prod_Category_A_None,385,39,2018,19,2017-01-19,59.0,2017.0,19,2017,25.0,2017.0,1
444,471,1,APAC,Singapore,0,1,1,0,Bureaucratic_Code_4,1/19/2017,Singapore,Account_Name_432,Opportunity_Name_1696,Person_Name_65,Person_Name_44,Account_Type_2,Opportunity_Type_8,Non Binding,Delivery_Terms_6,None,Person_Name_47,Product_Family_85,Product_Name_111,USD,0.42,,0.42,2017 - 1,Q1,2017,0.0,USD,10684.8,USD,10684.8,Prod_Category_A_None,385,39,2018,19,2017-01-19,59.0,2017.0,19,2017,27.0,2017.0,0
445,472,1,Japan,None,1,1,1,0,Bureaucratic_Code_4,12/21/2015,Japan,Account_Name_1508,Opportunity_Name_223,Person_Name_50,Person_Name_50,Account_Type_2,Opportunity_Type_1,Non Binding,Delivery_Terms_4,None,Person_Name_47,Product_Family_77,Product_Name_100,JPY,57.0,,0.51245,2017 - 2,Q1,2017,0.0,JPY,2371200.0,JPY,2371200.0,Prod_Category_A_None,385,39,2018,19,2017-01-19,23.0,2017.0,46,2017,46.0,2017.0,1
446,473,2,Japan,None,1,1,1,0,Bureaucratic_Code_4,10/30/2015,Japan,Account_Name_501,Opportunity_Name_1283,Person_Name_50,Person_Name_50,Account_Type_2,Opportunity_Type_1,Non Binding,Delivery_Terms_4,None,Person_Name_47,Product_Family_20,Product_Name_20,JPY,45.0,,0.40457,2017 - 2,Q1,2017,0.0,JPY,4474000.0,JPYJPY,8948000.0,Prod_Category_A_None,385,39,2018,19,2017-01-19,20.0,2017.0,44,2017,44.0,2017.0,1
447,474,2,Japan,None,1,1,1,0,Bureaucratic_Code_4,10/30/2015,Japan,Account_Name_501,Opportunity_Name_1277,Person_Name_50,Person_Name_50,Account_Type_2,Opportunity_Type_1,Non Binding,Delivery_Terms_4,None,Person_Name_47,Product_Family_20,Product_Name_20,JPY,45.0,,0.40457,2017 - 2,Q1,2017,0.0,JPY,4474000.0,JPYJPY,8948000.0,Prod_Category_A_None,385,39,2018,19,2017-01-19,20.0,2017.0,44,2017,44.0,2017.0,1
448,475,2,Japan,None,1,1,1,0,Bureaucratic_Code_4,10/30/2015,Japan,Account_Name_501,Opportunity_Name_1278,Person_Name_50,Person_Name_50,Account_Type_2,Opportunity_Type_1,Non Binding,Delivery_Terms_4,None,Person_Name_47,Product_Family_20,Product_Name_20,JPY,45.0,,0.40457,2017 - 2,Q1,2017,0.0,JPY,4474000.0,JPYJPY,8948000.0,Prod_Category_A_None,385,39,2018,19,2017-01-19,20.0,2017.0,44,2017,44.0,2017.0,1
449,476,2,Japan,None,1,1,1,0,Bureaucratic_Code_4,10/30/2015,Japan,Account_Name_501,Opportunity_Name_1279,Person_Name_50,Person_Name_50,Account_Type_2,Opportunity_Type_7,Non Binding,Delivery_Terms_4,None,Person_Name_47,Product_Family_20,Product_Name_20,JPY,45.0,,0.40457,2017 - 2,Q1,2017,0.0,JPY,4474000.0,JPYJPY,8948000.0,Prod_Category_A_None,385,39,2018,19,2017-01-19,20.0,2017.0,51,2017,51.0,2017.0,1
450,477,2,Japan,None,1,1,1,0,Bureaucratic_Code_4,10/30/2015,Japan,Account_Name_501,Opportunity_Name_1289,Person_Name_50,Person_Name_50,Account_Type_2,Opportunity_Type_1,Non Binding,Delivery_Terms_4,None,Person_Name_47,Product_Family_20,Product_Name_20,JPY,45.0,,0.40457,2017 - 2,Q1,2017,0.0,JPY,3592000.0,JPYJPY,7184000.0,Prod_Category_A_None,385,39,2018,19,2017-01-19,20.0,2017.0,51,2017,51.0,2017.0,1
451,478,2,Japan,None,1,1,1,0,Bureaucratic_Code_4,10/30/2015,Japan,Account_Name_501,Opportunity_Name_1291,Person_Name_50,Person_Name_50,Account_Type_2,Opportunity_Type_1,Non Binding,Delivery_Terms_4,None,Person_Name_47,Product_Family_20,Product_Name_20,JPY,45.0,,0.40457,2017 - 2,Q1,2017,0.0,JPY,4474000.0,JPYJPY,8948000.0,Prod_Category_A_None,385,39,2018,19,2017-01-19,20.0,2017.0,51,2017,51.0,2017.0,1
452,479,2,Japan,None,1,1,1,0,Bureaucratic_Code_4,10/30/2015,Japan,Account_Name_501,Opportunity_Name_1292,Person_Name_50,Person_Name_50,Account_Type_2,Opportunity_Type_1,Non Binding,Delivery_Terms_4,None,Person_Name_47,Product_Family_20,Product_Name_20,JPY,45.0,,0.40457,2017 - 2,Q1,2017,0.0,JPY,4533000.0,JPYJPY,9066000.0,Prod_Category_A_None,385,39,2018,19,2017-01-19,20.0,2017.0,51,2017,51.0,2017.0,1
453,480,2,Japan,None,1,1,1,0,Bureaucratic_Code_4,10/30/2015,Japan,Account_Name_501,Opportunity_Name_1294,Person_Name_50,Person_Name_50,Account_Type_2,Opportunity_Type_1,Non Binding,Delivery_Terms_4,None,Person_Name_47,Product_Family_20,Product_Name_20,JPY,45.0,,0.40457,2017 - 2,Q1,2017,0.0,JPY,3614000.0,JPYJPY,7228000.0,Prod_Category_A_None,385,39,2018,19,2017-01-19,20.0,2017.0,51,2017,51.0,2017.0,1
454,481,2,Japan,None,1,1,1,0,Bureaucratic_Code_4,10/30/2015,Japan,Account_Name_501,Opportunity_Name_1298,Person_Name_50,Person_Name_50,Account_Type_2,Opportunity_Type_1,Non Binding,Delivery_Terms_4,None,Person_Name_47,Product_Family_20,Product_Name_20,JPY,45.0,,0.40457,2017 - 2,Q1,2017,0.0,JPY,4474000.0,JPYJPY,8948000.0,Prod_Category_A_None,385,39,2018,19,2017-01-19,20.0,2017.0,51,2017,51.0,2017.0,1
455,482,2,Japan,None,1,1,1,0,Bureaucratic_Code_4,10/30/2015,Japan,Account_Name_501,Opportunity_Name_1296,Person_Name_50,Person_Name_50,Account_Type_2,Opportunity_Type_1,Non Binding,Delivery_Terms_4,None,Person_Name_47,Product_Family_20,Product_Name_20,JPY,45.0,,0.40457,2017 - 2,Q1,2017,0.0,JPY,4533000.0,JPYJPY,9066000.0,Prod_Category_A_None,385,39,2018,19,2017-01-19,19.0,2017.0,51,2017,51.0,2017.0,1
456,483,1,Japan,None,1,0,0,0,Bureaucratic_Code_4,8/17/2016,Japan,Account_Name_1240,Opportunity_Name_790,Person_Name_50,Person_Name_50,Account_Type_0,Opportunity_Type_7,Non Binding,Delivery_Terms_4,None,Person_Name_47,Product_Family_132,Product_Name_231,JPY,55.0,,0.49446999999999997,2017 - 4,Q2,2017,0.0,JPY,2392500.0,JPY,2392500.0,Prod_Category_A_None,385,39,2018,19,2017-01-19,67.0,2017.0,93,2017,93.0,2017.0,1
457,484,1,APAC,India,1,1,1,0,Bureaucratic_Code_4,6/14/2016,India,Account_Name_1764,Opportunity_Name_11385,Person_Name_52,Person_Name_52,Account_Type_2,Opportunity_Type_1,Non Binding,Delivery_Terms_2,None,Person_Name_47,Product_Family_170,Product_Name_327,USD,0.36,,0.36,2017 - 2,Q1,2017,0.0,USD,53222.4,USD,53222.4,Prod_Category_A_None,385,39,2018,19,2017-01-19,90.0,2017.0,37,2017,41.0,2017.0,1
458,485,1,EMEA,Germany,1,0,0,0,Bureaucratic_Code_4,7/27/2013,Germany,Account_Name_533,Opportunity_Name_5294,Person_Name_13,Person_Name_13,Account_Type_0,Opportunity_Type_1,Non Binding,Delivery_Terms_2,None,Person_Name_47,Product_Family_100,Product_Name_128,EUR,0.36,,0.40719,2017 - 6,Q2,2017,1.0,EUR,269730.0,EUR,269730.0,Prod_Category_A_None,385,39,2018,19,2017-01-19,76.0,2017.0,156,2017,181.0,2017.0,0
459,486,1,EMEA,Germany,1,1,0,0,Bureaucratic_Code_5,7/27/2013,Germany,Account_Name_696,Opportunity_Name_10024,Person_Name_13,Person_Name_13,Account_Type_5,Opportunity_Type_19,Non Binding,Delivery_Terms_2,None,Person_Name_47,Product_Family_61,Product_Name_77,EUR,0.385,,0.43546999999999997,2017 - 3,Q1,2017,0.0,EUR,24062.5,EUR,24062.5,Prod_Category_A_None,385,39,2018,19,2017-01-19,,,65,2017,83.0,2017.0,0
460,487,1,APAC,Cambodia,0,0,0,0,Bureaucratic_Code_4,7/7/2016,Germany,Account_Name_802,Opportunity_Name_3520,Person_Name_4,Person_Name_4,Account_Type_5,Opportunity_Type_19,Non Binding,Delivery_Terms_2,None,Person_Name_47,Product_Family_115,Product_Name_169,USD,0.38,,0.38,2017 - 5,Q2,2017,2.0,USD,949620.0,USD,949620.0,Prod_Category_A_None,385,39,2018,19,2017-01-19,34.0,2017.0,128,2017,139.0,2017.0,0
461,488,1,EMEA,Germany,1,1,1,0,Bureaucratic_Code_4,1/19/2017,Germany,Account_Name_1781,Opportunity_Name_291,Person_Name_14,Person_Name_13,Account_Type_2,Opportunity_Type_19,Non Binding,Delivery_Terms_2,None,Person_Name_47,Product_Family_85,Product_Name_110,EUR,0.35,,0.39588,2017 - 4,Q2,2017,10.0,EUR,3501312.5,EUR,3501312.5,Prod_Category_A_None,385,39,2018,19,2017-01-19,34.0,2017.0,93,2017,118.0,2017.0,0
462,490,1,Americas,NE America,1,1,1,0,Bureaucratic_Code_4,7/27/2013,United States,Account_Name_25,Opportunity_Name_1823,Person_Name_8,Person_Name_8,Account_Type_0,Opportunity_Type_1,Non Binding,Delivery_Terms_4,None,Person_Name_47,Product_Family_133,Product_Name_226,USD,0.4,,0.4,2017 - 3,Q1,2017,0.0,USD,81200.0,USD,0.0,Prod_Category_A_None,384,39,2018,20,2017-01-20,50.0,2017.0,86,2017,86.0,2017.0,1
463,491,1,Americas,NE America,1,0,0,0,Bureaucratic_Code_4,7/27/2013,United States,Account_Name_25,Opportunity_Name_1817,Person_Name_8,Person_Name_8,Account_Type_0,Opportunity_Type_1,Non Binding,Delivery_Terms_6,None,Person_Name_47,Product_Family_193,Product_Name_383,USD,0.4,,0.4,2017 - 1,Q1,2017,0.0,USD,2814.0,USD,0.0,Prod_Category_A_None,384,39,2018,20,2017-01-20,50.0,2017.0,23,2017,23.0,2017.0,1
464,492,1,Americas,NE America,1,1,1,0,Bureaucratic_Code_4,7/27/2013,United States,Account_Name_25,Opportunity_Name_1825,Person_Name_8,Person_Name_8,Account_Type_0,Opportunity_Type_7,Non Binding,Delivery_Terms_6,None,Person_Name_47,Product_Family_133,Product_Name_226,USD,0.4,,0.4,2017 - 2,Q1,2017,0.0,USD,81200.0,USD,0.0,Prod_Category_A_None,384,39,2018,20,2017-01-20,53.0,2017.0,44,2017,44.0,2017.0,1
465,493,5,Americas,NE America,1,1,1,0,Bureaucratic_Code_4,7/27/2013,United States,Account_Name_25,Opportunity_Name_1824,Person_Name_8,Person_Name_8,Account_Type_0,Opportunity_Type_7,Non Binding,Delivery_Terms_6,None,Person_Name_47,Product_Family_133,Product_Name_220,USD,0.4,,0.4,2017 - 3,Q1,2017,1.0,USD,2111200.0,USDUSDUSDUSDUSD,0.0,Prod_Category_A_None,384,39,2018,20,2017-01-20,53.0,2017.0,86,2017,86.0,2017.0,1
466,494,3,Americas,NE America,1,1,1,0,Bureaucratic_Code_4,7/27/2013,United States,Account_Name_25,Opportunity_Name_1826,Person_Name_8,Person_Name_8,Account_Type_0,Opportunity_Type_7,Non Binding,Delivery_Terms_6,None,Person_Name_47,Product_Family_133,Product_Name_226,USD,0.4000000000000001,,0.4000000000000001,2017 - 3,Q1,2017,0.0,USD,243600.0,USDUSDUSD,0.0,Prod_Category_A_None,384,39,2018,20,2017-01-20,53.0,2017.0,79,2017,79.0,2017.0,1
467,495,1,Americas,None,0,0,0,0,Bureaucratic_Code_4,9/20/2016,United States,Account_Name_1808,Opportunity_Name_11484,Person_Name_3,Person_Name_3,Account_Type_2,Opportunity_Type_7,Non Binding,Delivery_Terms_4,None,Person_Name_47,Product_Family_116,Product_Name_167,USD,0.45,,0.45,2017 - 1,Q1,2017,0.0,USD,6300.0,USD,0.0,Prod_Category_A_None,384,39,2018,20,2017-01-20,50.0,2017.0,26,2017,26.0,2017.0,1
